Time (s),Power (W),Stator Body (Â°C)
0.0,537.057,24.815
0.1,537.057,24.813000000000002
0.2,537.057,24.811
0.30000000000000004,537.057,24.809
0.4,537.057,24.815333333333335
0.5,537.057,24.821666666666665
0.6000000000000001,537.057,24.828
0.7000000000000001,537.057,24.829333333333334
0.8,537.057,24.830666666666666
0.9,537.057,24.832
1.0,537.057,24.827666666666666
1.1,537.057,24.823333333333334
1.2000000000000002,537.057,24.819
1.3,537.057,24.82133333333333
1.4000000000000001,537.057,24.823666666666668
1.5,537.057,24.826
1.6,538.1206666666667,24.823666666666668
1.7000000000000002,539.1843333333334,24.82133333333333
1.8,540.248,24.819
1.9000000000000001,541.3116666666667,24.816
2.0,542.3753333333334,24.813
2.1,543.4390000000001,24.81
2.2,544.5026666666668,24.808666666666667
2.3000000000000003,545.5663333333333,24.807333333333332
2.4000000000000004,546.63,24.806
2.5,547.6936666666667,24.808666666666667
2.6,548.7573333333333,24.811333333333334
2.7,549.821,24.814
2.8000000000000003,550.8846666666667,24.82133333333333
2.9000000000000004,551.9483333333334,24.828666666666667
3.0,553.0120000000001,24.836
3.1,554.0756666666667,24.837666666666667
3.2,555.1393333333334,24.839333333333332
3.3000000000000003,556.2030000000001,24.841
3.4000000000000004,557.2666666666668,24.846666666666668
3.5,558.3303333333334,24.852333333333334
3.6,559.3940000000001,24.858
3.7,560.4576666666668,24.858333333333334
3.8000000000000003,561.5213333333334,24.858666666666668
3.9000000000000004,562.585,24.859
4.0,563.6486666666667,24.858666666666668
4.1000000000000005,564.7123333333334,24.858333333333334
4.2,565.7760000000001,24.858
4.3,566.8396666666667,24.855666666666668
4.4,567.9033333333334,24.85333333333333
4.5,568.9670000000001,24.851
4.6000000000000005,569.6569222222223,24.852999999999998
4.7,570.3468444444445,24.855
4.800000000000001,571.0367666666667,24.857
4.9,571.7266888888889,24.857333333333333
5.0,572.4166111111113,24.857666666666667
5.1000000000000005,573.1065333333335,24.858
5.2,573.7964555555557,24.858333333333334
5.300000000000001,574.4863777777779,24.858666666666668
5.4,575.1763000000001,24.859
5.5,575.8662222222223,24.858666666666668
5.6000000000000005,576.5561444444445,24.858333333333334
5.7,577.2460666666667,24.858
5.800000000000001,577.9359888888889,24.853666666666665
5.9,578.6259111111111,24.849333333333334
6.0,579.3158333333333,24.845
6.1000000000000005,580.0057555555557,24.844666666666665
6.2,580.6956777777779,24.844333333333335
6.300000000000001,581.3856000000001,24.844
6.4,582.0755222222223,24.849
6.5,582.7654444444445,24.854000000000003
6.6000000000000005,583.4553666666667,24.859
6.7,584.1452888888889,24.861666666666668
6.800000000000001,584.8352111111111,24.864333333333335
6.9,585.5251333333333,24.867
7.0,586.2150555555556,24.865333333333332
7.1000000000000005,586.9049777777778,24.863666666666667
7.2,587.5949,24.862
7.300000000000001,588.2848222222223,24.859333333333332
7.4,588.9747444444445,24.856666666666666
7.5,589.6646666666667,24.854
7.6000000000000005,589.7936222222222,24.855666666666668
7.7,589.9225777777777,24.857333333333333
7.800000000000001,590.0515333333334,24.859
7.9,590.1804888888889,24.862000000000002
8.0,590.3094444444445,24.865
8.1,590.4384,24.868
8.200000000000001,590.5673555555555,24.868666666666666
8.3,590.6963111111112,24.869333333333334
8.4,590.8252666666667,24.87
8.5,590.9542222222223,24.876333333333335
8.6,591.0831777777778,24.882666666666665
8.700000000000001,591.2121333333333,24.889
8.8,591.341088888889,24.89
8.9,591.4700444444445,24.891
9.0,591.599,24.892
9.1,591.7279555555556,24.897
9.200000000000001,591.8569111111111,24.902
9.3,591.9858666666668,24.907
9.4,592.1148222222223,24.912
9.5,592.2437777777778,24.917
9.600000000000001,592.3727333333334,24.922
9.700000000000001,592.5016888888889,24.932666666666666
9.8,592.6306444444446,24.943333333333335
9.9,592.7596000000001,24.954
10.0,592.8885555555556,24.96
10.100000000000001,593.0175111111112,24.966
10.200000000000001,593.1464666666667,24.972
10.3,593.2754222222223,24.974
10.4,593.4043777777779,24.976000000000003
10.5,593.5333333333334,24.978
10.600000000000001,593.4914111111112,24.982666666666667
10.700000000000001,593.4494888888889,24.987333333333336
10.8,593.4075666666668,24.992
10.9,593.3656444444446,24.995
11.0,593.3237222222223,24.998
11.100000000000001,593.2818000000001,25.001
11.200000000000001,593.2398777777779,25.001333333333335
11.3,593.1979555555556,25.001666666666665
11.4,593.1560333333334,25.002
11.5,593.1141111111112,25.006999999999998
11.600000000000001,593.072188888889,25.012
11.700000000000001,593.0302666666668,25.017
11.8,592.9883444444446,25.02
11.9,592.9464222222223,25.023
12.0,592.9045000000001,25.026
12.100000000000001,592.8625777777779,25.045333333333332
12.200000000000001,592.8206555555556,25.064666666666668
12.3,592.7787333333334,25.084
12.4,592.7368111111113,25.085
12.5,592.694888888889,25.086
12.600000000000001,592.6529666666668,25.087
12.700000000000001,592.6110444444446,25.089666666666666
12.8,592.5691222222223,25.092333333333332
12.9,592.5272000000001,25.095
13.0,592.4852777777779,25.101333333333333
13.100000000000001,592.4433555555556,25.107666666666667
13.200000000000001,592.4014333333334,25.114
13.3,592.3595111111113,25.122
13.4,592.317588888889,25.130000000000003
13.5,592.2756666666668,25.138
13.600000000000001,592.8016555555557,25.145333333333333
13.700000000000001,593.3276444444446,25.15266666666667
13.8,593.8536333333335,25.16
13.9,594.3796222222223,25.167
14.0,594.9056111111113,25.174
14.100000000000001,595.4316000000001,25.181
14.200000000000001,595.9575888888891,25.179000000000002
14.3,596.4835777777779,25.177
14.4,597.0095666666668,25.175
14.5,597.5355555555557,25.183666666666667
14.600000000000001,598.0615444444446,25.192333333333334
14.700000000000001,598.5875333333335,25.201
14.8,599.1135222222224,25.207
14.9,599.6395111111112,25.213
15.0,600.1655000000001,25.219
15.100000000000001,600.691488888889,25.220666666666666
15.200000000000001,601.217477777778,25.222333333333335
15.3,601.7434666666668,25.224
15.4,602.2694555555557,25.23125
15.5,602.7954444444446,25.238500000000002
15.600000000000001,603.3214333333335,25.24575
15.700000000000001,603.8474222222223,25.253
15.8,604.3734111111113,25.25733333333333
15.9,604.8994000000001,25.261666666666667
16.0,605.4253888888891,25.266
16.1,605.9513777777779,25.270666666666667
16.2,606.4773666666667,25.275333333333332
16.3,607.0033555555557,25.28
16.400000000000002,607.5293444444446,25.28666666666667
16.5,608.0553333333335,25.293333333333333
16.6,607.436088888889,25.3
16.7,606.8168444444445,25.309
16.8,606.1976000000001,25.318
16.900000000000002,605.5783555555556,25.327
17.0,604.9591111111112,25.328666666666667
17.1,604.3398666666667,25.330333333333336
17.2,603.7206222222223,25.332
17.3,603.1013777777778,25.343666666666667
17.400000000000002,602.4821333333333,25.355333333333334
17.5,601.862888888889,25.367
17.6,601.2436444444445,25.381333333333334
17.7,600.6244,25.395666666666667
17.8,600.0051555555556,25.41
17.900000000000002,599.3859111111111,25.412333333333333
18.0,598.7666666666667,25.41466666666667
18.1,598.1474222222222,25.417
18.2,597.5281777777777,25.431
18.3,596.9089333333333,25.445
18.400000000000002,596.2896888888888,25.459
18.5,595.6704444444443,25.466666666666665
18.6,595.0511999999999,25.474333333333334
18.7,594.4319555555555,25.482
18.8,593.812711111111,25.500333333333334
18.900000000000002,593.1934666666665,25.518666666666665
19.0,592.5742222222221,25.537
19.1,591.9549777777777,25.559666666666665
19.200000000000003,591.3357333333332,25.582333333333334
19.3,590.7164888888888,25.605
19.400000000000002,590.0972444444443,25.639333333333333
19.5,589.4779999999998,25.673666666666666
19.6,588.423422222222,25.708
19.700000000000003,587.3688444444442,25.752333333333333
19.8,586.3142666666665,25.796666666666667
19.900000000000002,585.2596888888887,25.841
20.0,584.205111111111,25.885
20.1,583.1505333333332,25.929
20.200000000000003,582.0959555555554,25.973
20.3,581.0413777777777,26.006666666666668
20.400000000000002,579.9867999999999,26.040333333333333
20.5,578.9322222222221,26.074
20.6,577.8776444444444,26.11366666666667
20.700000000000003,576.8230666666666,26.153333333333336
20.8,575.7684888888888,26.193
20.900000000000002,574.713911111111,26.232333333333337
21.0,573.6593333333333,26.27166666666667
21.1,572.6047555555555,26.311
21.200000000000003,571.5501777777777,26.34766666666667
21.3,570.4956,26.384333333333334
21.400000000000002,569.4410222222222,26.421
21.5,568.3864444444445,26.453333333333333
21.6,567.3318666666667,26.485666666666667
21.700000000000003,566.2772888888888,26.518
21.8,565.2227111111112,26.548000000000002
21.900000000000002,564.1681333333333,26.578
22.0,563.1135555555555,26.608
22.1,562.0589777777778,26.651666666666667
22.200000000000003,561.0044,26.695333333333338
22.3,559.9498222222222,26.739
22.400000000000002,558.8952444444444,26.77866666666667
22.5,557.8406666666667,26.818333333333335
22.6,558.2446555555556,26.858
22.700000000000003,558.6486444444445,26.898333333333333
22.8,559.0526333333333,26.938666666666666
22.900000000000002,559.4566222222222,26.979
23.0,559.8606111111112,27.026333333333334
23.1,560.2646000000001,27.073666666666664
23.200000000000003,560.668588888889,27.121
23.3,561.0725777777778,27.163999999999998
23.400000000000002,561.4765666666667,27.207
23.5,561.8805555555556,27.25
23.6,562.2845444444445,27.284333333333336
23.700000000000003,562.6885333333333,27.31866666666667
23.8,563.0925222222222,27.353
23.900000000000002,563.4965111111111,27.39
24.0,563.9005,27.427
24.1,564.304488888889,27.464
24.200000000000003,564.7084777777778,27.492333333333335
24.3,565.1124666666667,27.520666666666667
24.400000000000002,565.5164555555556,27.549
24.5,565.9204444444445,27.574666666666666
24.6,566.3244333333333,27.600333333333335
24.700000000000003,566.7284222222222,27.626
24.8,567.1324111111111,27.649
24.900000000000002,567.5364,27.672
25.0,567.940388888889,27.695
25.1,568.3443777777778,27.709666666666667
25.200000000000003,568.7483666666667,27.724333333333334
25.3,569.1523555555556,27.739
25.400000000000002,569.5563444444444,27.76
25.5,569.9603333333333,27.781
25.6,569.7466111111111,27.802
25.700000000000003,569.5328888888889,27.825333333333333
25.8,569.3191666666667,27.848666666666666
25.900000000000002,569.1054444444444,27.872
26.0,568.8917222222223,27.896
26.1,568.678,27.919999999999998
26.200000000000003,568.4642777777779,27.944
26.3,568.2505555555556,27.974666666666668
26.400000000000002,568.0368333333333,28.005333333333333
26.5,567.8231111111112,28.036
26.6,567.6093888888889,28.068
26.700000000000003,567.3956666666667,28.1
26.8,567.1819444444445,28.132
26.900000000000002,566.9682222222223,28.168333333333333
27.0,566.7545,28.204666666666665
27.1,566.5407777777779,28.241
27.200000000000003,566.3270555555556,28.284000000000002
27.3,566.1133333333335,28.327
27.400000000000002,565.8996111111112,28.37
27.5,565.6858888888889,28.402333333333335
27.6,565.4721666666668,28.434666666666665
27.700000000000003,565.2584444444445,28.467
27.8,565.0447222222223,28.497333333333334
27.900000000000002,564.8310000000001,28.527666666666665
28.0,564.6172777777779,28.558
28.1,564.4035555555557,28.589666666666666
28.200000000000003,564.1898333333335,28.621333333333332
28.3,563.9761111111112,28.653
28.400000000000002,563.7623888888891,28.67833333333333
28.5,563.5486666666668,28.703666666666663
28.6,563.752288888889,28.729
28.700000000000003,563.9559111111113,28.757
28.8,564.1595333333335,28.785
28.900000000000002,564.3631555555556,28.813
29.0,564.5667777777778,28.842333333333332
29.1,564.7704000000001,28.871666666666666
29.200000000000003,564.9740222222223,28.901
29.3,565.1776444444445,28.932333333333332
29.400000000000002,565.3812666666668,28.96366666666667
29.5,565.5848888888889,28.995
29.6,565.7885111111111,29.028000000000002
29.700000000000003,565.9921333333334,29.061
29.8,566.1957555555556,29.094
29.900000000000002,566.3993777777778,29.12366666666667
30.0,566.6030000000001,29.153333333333332
30.1,566.8066222222222,29.183
30.200000000000003,567.0102444444444,29.209333333333333
30.3,567.2138666666666,29.235666666666667
30.400000000000002,567.4174888888889,29.262
30.5,567.6211111111111,29.294333333333334
30.6,567.8247333333333,29.326666666666668
30.700000000000003,568.0283555555555,29.359
30.8,568.2319777777777,29.384
30.900000000000002,568.4355999999999,29.409000000000002
31.0,568.6392222222221,29.434
31.1,568.8428444444444,29.45775
31.200000000000003,569.0464666666666,29.4815
31.3,569.2500888888887,29.50525
31.400000000000002,569.453711111111,29.529
31.5,569.6573333333332,29.557
31.6,569.8925444444443,29.585
31.700000000000003,570.1277555555555,29.613
31.8,570.3629666666666,29.640333333333334
31.900000000000002,570.5981777777777,29.667666666666666
32.0,570.8333888888887,29.695
32.1,571.0686,29.725666666666665
32.2,571.303811111111,29.756333333333334
32.300000000000004,571.5390222222221,29.787
32.4,571.7742333333332,29.816
32.5,572.0094444444444,29.845
32.6,572.2446555555555,29.874
32.7,572.4798666666666,29.925
32.800000000000004,572.7150777777778,29.976000000000003
32.9,572.9502888888888,30.027
33.0,573.1854999999999,30.055666666666667
33.1,573.420711111111,30.084333333333333
33.2,573.6559222222222,30.113
33.300000000000004,573.8911333333333,30.136333333333333
33.4,574.1263444444444,30.159666666666666
33.5,574.3615555555555,30.183
33.6,574.5967666666667,30.209666666666667
33.7,574.8319777777778,30.236333333333334
33.800000000000004,575.0671888888888,30.263
33.9,575.3023999999999,30.293
34.0,575.5376111111111,30.323
34.1,575.7728222222222,30.353
34.2,576.0080333333333,30.382
34.300000000000004,576.2432444444445,30.411
34.4,576.4784555555556,30.44
34.5,576.7136666666667,30.472333333333335
34.6,576.6783444444444,30.504666666666665
34.7,576.6430222222222,30.537
34.800000000000004,576.6077,30.57
34.9,576.5723777777778,30.602999999999998
35.0,576.5370555555555,30.636
35.1,576.5017333333333,30.663
35.2,576.4664111111111,30.689999999999998
35.300000000000004,576.4310888888889,30.717
35.4,576.3957666666666,30.744999999999997
35.5,576.3604444444444,30.772999999999996
35.6,576.3251222222223,30.801
35.7,576.2898,30.830333333333332
35.800000000000004,576.2544777777778,30.859666666666666
35.9,576.2191555555555,30.889
36.0,576.1838333333333,30.917666666666666
36.1,576.1485111111111,30.946333333333335
36.2,576.1131888888889,30.975
36.300000000000004,576.0778666666666,31.00566666666667
36.4,576.0425444444444,31.03633333333333
36.5,576.0072222222223,31.067
36.6,575.9719,31.096333333333334
36.7,575.9365777777778,31.125666666666667
36.800000000000004,575.9012555555555,31.155
36.9,575.8659333333334,31.185333333333332
37.0,575.8306111111111,31.215666666666664
37.1,575.7952888888889,31.246
37.2,575.7599666666666,31.279333333333334
37.300000000000004,575.7246444444445,31.31266666666667
37.4,575.6893222222222,31.346
37.5,575.654,31.376333333333335
37.6,575.7444555555555,31.406666666666666
37.7,575.8349111111111,31.437
37.800000000000004,575.9253666666667,31.466
37.9,576.0158222222223,31.495
38.0,576.1062777777778,31.524
38.1,576.1967333333333,31.557333333333332
38.2,576.2871888888889,31.590666666666667
38.300000000000004,576.3776444444444,31.624
38.400000000000006,576.4681,31.654
38.5,576.5585555555556,31.683999999999997
38.6,576.6490111111111,31.714
38.7,576.7394666666667,31.748
38.800000000000004,576.8299222222222,31.782
38.900000000000006,576.9203777777777,31.816000000000003
39.0,577.0108333333333,31.849666666666668
39.1,577.1012888888889,31.883333333333333
39.2,577.1917444444445,31.917
39.300000000000004,577.2822,31.945
39.400000000000006,577.3726555555555,31.973
39.5,577.4631111111111,32.001
39.6,577.5535666666667,32.032333333333334
39.7,577.6440222222222,32.06366666666666
39.800000000000004,577.7344777777778,32.095
39.900000000000006,577.8249333333333,32.123
40.0,577.9153888888889,32.151
40.1,578.0058444444444,32.179
40.2,578.0963,32.208333333333336
40.300000000000004,578.1867555555556,32.23766666666667
40.400000000000006,578.2772111111111,32.267
40.5,578.3676666666667,32.29633333333334
40.6,578.2388111111111,32.32566666666666
40.7,578.1099555555555,32.355
40.800000000000004,577.9811,32.382999999999996
40.900000000000006,577.8522444444444,32.411
41.0,577.7233888888888,32.439
41.1,577.5945333333333,32.470666666666666
41.2,577.4656777777777,32.50233333333333
41.300000000000004,577.3368222222222,32.534
41.400000000000006,577.2079666666667,32.56633333333333
41.5,577.0791111111112,32.59866666666667
41.6,576.9502555555556,32.631
41.7,576.8214,32.660666666666664
41.800000000000004,576.6925444444445,32.690333333333335
41.900000000000006,576.5636888888889,32.72
42.0,576.4348333333334,32.74666666666666
42.1,576.3059777777778,32.77333333333333
42.2,576.1771222222222,32.8
42.300000000000004,576.0482666666667,32.821
42.400000000000006,575.9194111111111,32.842
42.5,575.7905555555556,32.863
42.6,575.6617,32.88733333333333
42.7,575.5328444444444,32.91166666666667
42.800000000000004,575.4039888888889,32.936
42.900000000000006,575.2751333333334,32.963
43.0,575.1462777777779,32.99
43.1,575.0174222222223,33.017
43.2,574.8885666666667,33.044000000000004
43.300000000000004,574.7597111111112,33.071000000000005
43.400000000000006,574.6308555555556,33.098
43.5,574.5020000000001,33.12533333333333
43.6,574.5697333333334,33.15266666666667
43.7,574.6374666666667,33.18
43.800000000000004,574.7052000000001,33.21233333333333
43.900000000000006,574.7729333333334,33.24466666666667
44.0,574.8406666666667,33.277
44.1,574.9084,33.31
44.2,574.9761333333333,33.342999999999996
44.300000000000004,575.0438666666668,33.376
44.400000000000006,575.1116000000001,33.409
44.5,575.1793333333334,33.442
44.6,575.2470666666667,33.475
44.7,575.3148,33.515
44.800000000000004,575.3825333333334,33.555
44.900000000000006,575.4502666666667,33.595
45.0,575.518,33.629333333333335
45.1,575.5857333333333,33.663666666666664
45.2,575.6534666666666,33.698
45.300000000000004,575.7212000000001,33.727333333333334
45.400000000000006,575.7889333333334,33.75666666666667
45.5,575.8566666666667,33.786
45.6,575.9244,33.81433333333334
45.7,575.9921333333333,33.842666666666666
45.800000000000004,576.0598666666667,33.871
45.900000000000006,576.1276,33.90266666666667
46.0,576.1953333333333,33.934333333333335
46.1,576.2630666666666,33.966
46.2,576.3308,34.00566666666667
46.300000000000004,576.3985333333334,34.04533333333334
46.400000000000006,576.4662666666667,34.085
46.5,576.534,34.11833333333333
46.6,576.4930111111111,34.15166666666667
46.7,576.4520222222222,34.185
46.800000000000004,576.4110333333333,34.207750000000004
46.900000000000006,576.3700444444444,34.230500000000006
47.0,576.3290555555556,34.25325
47.1,576.2880666666666,34.276
47.2,576.2470777777778,34.30733333333333
47.300000000000004,576.2060888888889,34.33866666666667
47.400000000000006,576.1650999999999,34.37
47.5,576.1241111111111,34.403
47.6,576.0831222222222,34.436
47.7,576.0421333333333,34.469
47.800000000000004,576.0011444444444,34.501666666666665
47.900000000000006,575.9601555555555,34.534333333333336
48.0,575.9191666666666,34.567
48.1,575.8781777777778,34.59733333333333
48.2,575.8371888888888,34.62766666666667
48.300000000000004,575.7962,34.658
48.400000000000006,575.7552111111111,34.693666666666665
48.5,575.7142222222221,34.72933333333334
48.6,575.6732333333333,34.765
48.7,575.6322444444444,34.80566666666667
48.800000000000004,575.5912555555554,34.846333333333334
48.900000000000006,575.5502666666666,34.887
49.0,575.5092777777777,34.918
49.1,575.4682888888889,34.949
49.2,575.4273,34.98
49.300000000000004,575.386311111111,35.01233333333333
49.400000000000006,575.3453222222222,35.044666666666664
49.5,575.3043333333333,35.077
49.6,575.655711111111,35.11933333333333
49.7,576.0070888888888,35.16166666666667
49.800000000000004,576.3584666666666,35.204
49.900000000000006,576.7098444444443,35.24633333333333
50.0,577.0612222222221,35.28866666666667
50.1,577.4125999999999,35.331
50.2,577.7639777777778,35.372
50.300000000000004,578.1153555555555,35.413000000000004
50.400000000000006,578.4667333333333,35.454
50.5,578.8181111111111,35.50066666666667
50.6,579.1694888888888,35.547333333333334
50.7,579.5208666666666,35.594
50.800000000000004,579.8722444444444,35.632666666666665
50.900000000000006,580.2236222222222,35.67133333333334
51.0,580.5749999999999,35.71
51.1,580.9263777777777,35.756
51.2,581.2777555555555,35.802
51.300000000000004,581.6291333333332,35.848
51.400000000000006,581.980511111111,35.888333333333335
51.5,582.3318888888888,35.928666666666665
51.6,582.6832666666666,35.969
51.7,583.0346444444444,36.003
51.800000000000004,583.3860222222222,36.037
51.900000000000006,583.7374,36.071
52.0,584.0887777777778,36.10366666666666
52.1,584.4401555555555,36.13633333333333
52.2,584.7915333333333,36.169
52.300000000000004,585.1429111111111,36.20533333333333
52.400000000000006,585.4942888888888,36.24166666666667
52.5,585.8456666666666,36.278
52.6,585.3536444444444,36.31066666666666
52.7,584.8616222222222,36.343333333333334
52.800000000000004,584.3695999999999,36.376
52.900000000000006,583.8775777777777,36.40866666666666
53.0,583.3855555555555,36.44133333333333
53.1,582.8935333333333,36.474
53.2,582.4015111111111,36.527
53.300000000000004,581.9094888888887,36.580000000000005
53.400000000000006,581.4174666666665,36.633
53.5,580.9254444444443,36.672000000000004
53.6,580.4334222222221,36.711
53.7,579.9413999999999,36.75
53.800000000000004,579.4493777777777,36.791
53.900000000000006,578.9573555555554,36.832
54.0,578.4653333333333,36.873
54.1,577.973311111111,36.91266666666667
54.2,577.4812888888888,36.95233333333333
54.300000000000004,576.9892666666666,36.992
54.400000000000006,576.4972444444444,37.025
54.5,576.0052222222222,37.058
54.6,575.5131999999999,37.091
54.7,575.0211777777777,37.12233333333334
54.800000000000004,574.5291555555555,37.15366666666667
54.900000000000006,574.0371333333333,37.185
55.0,573.545111111111,37.214
55.1,573.0530888888889,37.243
55.2,572.5610666666665,37.272
55.300000000000004,572.0690444444443,37.313
55.400000000000006,571.5770222222221,37.354000000000006
55.5,571.0849999999999,37.395
55.6,571.3460555555555,37.43866666666667
55.7,571.6071111111111,37.48233333333334
55.800000000000004,571.8681666666666,37.526
55.900000000000006,572.1292222222222,37.574000000000005
56.0,572.3902777777777,37.622
56.1,572.6513333333332,37.67
56.2,572.9123888888888,37.716
56.300000000000004,573.1734444444444,37.762
56.400000000000006,573.4345,37.808
56.5,573.6955555555555,37.83866666666667
56.6,573.9566111111111,37.86933333333334
56.7,574.2176666666666,37.9
56.800000000000004,574.4787222222221,37.925333333333334
56.900000000000006,574.7397777777777,37.95066666666666
57.0,575.0008333333333,37.976
57.1,575.2618888888888,38.010999999999996
57.2,575.5229444444444,38.046
57.300000000000004,575.784,38.081
57.400000000000006,576.0450555555556,38.114000000000004
57.5,576.306111111111,38.147
57.6,576.5671666666666,38.18
57.7,576.8282222222222,38.211666666666666
57.800000000000004,577.0892777777777,38.24333333333333
57.900000000000006,577.3503333333333,38.275
58.0,577.6113888888889,38.306333333333335
58.1,577.8724444444445,38.33766666666667
58.2,578.1334999999999,38.369
58.300000000000004,578.3945555555555,38.39633333333334
58.400000000000006,578.655611111111,38.42366666666667
58.5,578.9166666666666,38.451
58.6,578.6898333333332,38.48266666666667
58.7,578.463,38.51433333333333
58.800000000000004,578.2361666666666,38.546
58.900000000000006,578.0093333333333,38.580333333333336
59.0,577.7824999999999,38.614666666666665
59.1,577.5556666666666,38.649
59.2,577.3288333333333,38.68066666666667
59.300000000000004,577.102,38.71233333333333
59.400000000000006,576.8751666666666,38.744
59.5,576.6483333333333,38.778666666666666
59.6,576.4214999999999,38.81333333333333
59.7,576.1946666666666,38.848
59.800000000000004,575.9678333333333,38.88333333333333
59.900000000000006,575.7409999999999,38.91866666666667
60.0,575.5141666666666,38.954
60.1,575.2873333333332,38.992
60.2,575.0604999999999,39.03
60.300000000000004,574.8336666666665,39.068
60.400000000000006,574.6068333333333,39.11366666666667
60.5,574.3799999999999,39.15933333333333
60.6,574.1531666666666,39.205
60.7,573.9263333333332,39.24733333333333
60.800000000000004,573.6995,39.28966666666667
60.900000000000006,573.4726666666666,39.332
61.0,573.2458333333333,39.379333333333335
61.1,573.0189999999999,39.42666666666667
61.2,572.7921666666666,39.474000000000004
61.300000000000004,572.5653333333332,39.52633333333333
61.400000000000006,572.3384999999998,39.57866666666667
61.5,572.1116666666666,39.63099999999999
61.6,572.5603666666666,39.677
61.7,573.0090666666666,39.723
61.800000000000004,573.4577666666665,39.769
61.900000000000006,573.9064666666666,39.812666666666665
62.0,574.3551666666666,39.85633333333333
62.1,574.8038666666666,39.9
62.2,575.2525666666666,39.93075
62.300000000000004,575.7012666666666,39.9615
62.400000000000006,576.1499666666666,39.99225
62.5,576.5986666666666,40.023
62.6,577.0473666666666,40.066
62.7,577.4960666666666,40.109
62.800000000000004,577.9447666666666,40.152
62.900000000000006,578.3934666666667,40.193
63.0,578.8421666666666,40.234
63.1,579.2908666666666,40.275
63.2,579.7395666666666,40.31033333333333
63.300000000000004,580.1882666666667,40.345666666666666
63.400000000000006,580.6369666666667,40.38100000000001
63.5,581.0856666666666,40.43533333333333
63.6,581.5343666666666,40.489666666666665
63.7,581.9830666666667,40.544
63.800000000000004,582.4317666666667,40.567
63.900000000000006,582.8804666666667,40.59
64.0,583.3291666666667,40.613
64.10000000000001,583.7778666666667,40.641000000000005
64.2,584.2265666666667,40.669000000000004
64.3,584.6752666666666,40.697
64.4,585.1239666666667,40.73766666666668
64.5,585.5726666666667,40.778333333333336
64.60000000000001,585.3493444444445,40.81900000000001
64.7,585.1260222222222,40.857000000000006
64.8,584.9027,40.895
64.9,584.6793777777777,40.93300000000001
65.0,584.4560555555556,40.967333333333336
65.10000000000001,584.2327333333334,41.00166666666667
65.2,584.0094111111111,41.03600000000001
65.3,583.7860888888889,41.072
65.4,583.5627666666667,41.108000000000004
65.5,583.3394444444444,41.144
65.60000000000001,583.1161222222222,41.184333333333335
65.7,582.8928000000001,41.22466666666667
65.8,582.6694777777778,41.265
65.9,582.4461555555556,41.30333333333334
66.0,582.2228333333334,41.34166666666667
66.10000000000001,581.9995111111111,41.38000000000001
66.2,581.7761888888889,41.41933333333334
66.3,581.5528666666667,41.458666666666666
66.4,581.3295444444444,41.498000000000005
66.5,581.1062222222223,41.53666666666667
66.60000000000001,580.8829000000001,41.57533333333334
66.7,580.6595777777778,41.614000000000004
66.8,580.4362555555556,41.657333333333334
66.9,580.2129333333334,41.70066666666667
67.0,579.9896111111111,41.744
67.10000000000001,579.7662888888889,41.78833333333334
67.2,579.5429666666668,41.83266666666667
67.3,579.3196444444445,41.877
67.4,579.0963222222223,41.91833333333334
67.5,578.873,41.95966666666667
67.60000000000001,578.7002222222222,42.001000000000005
67.7,578.5274444444444,42.044000000000004
67.8,578.3546666666667,42.087
67.9,578.1818888888889,42.13000000000001
68.0,578.0091111111111,42.166333333333334
68.10000000000001,577.8363333333333,42.20266666666667
68.2,577.6635555555556,42.239000000000004
68.3,577.4907777777778,42.282000000000004
68.4,577.318,42.325
68.5,577.1452222222223,42.368
68.60000000000001,576.9724444444445,42.415666666666674
68.7,576.7996666666667,42.46333333333334
68.8,576.626888888889,42.511
68.9,576.4541111111112,42.562000000000005
69.0,576.2813333333334,42.61300000000001
69.10000000000001,576.1085555555555,42.66400000000001
69.2,575.9357777777777,42.709
69.3,575.763,42.754000000000005
